"","team","average_ pos","average_ fgm","average_ fga","average_ fg_pct","average_ tpm","average_ tpa","average_ tp_pct","average_ ftm","average_ fta","average_ ft_pct","average_ oreb","average_ dreb","average_ reb","average_ ast","average_ stl","average_ blk","average_ to","average_ pf","average_ pts","average_ opp_fgm","average_ opp_fga","average_ opp_fg_pct","average_ opp_tpm","average_ opp_tpa","average_ opp_tp_pct","average_ opp_ftm","average_ opp_fta","average_ opp_ft_pct","average_ opp_oreb","average_ opp_dreb","average_ opp_reb","average_ opp_ast","average_ opp_stl","average_ opp_blk","average_ opp_to","average_ opp_pf","average_ opp_pts","average_ pts_scored","average_ pts_allowed","average_ adj_o","average_ adj_d","average_ off_ppp","average_ off_efg","average_ off_to","average_ off_or","average_ off_ftr","average_ def_ppp","average_ def_efg","average_ def_to","average_ def_or","average_ def_ftr","average_ game_score","average_ tempo","average_ avg_marg","barthag","barthag_rk","adj_o.x","adj_o_rk.x","adj_d.x","adj_d_rk.x","adj_t.x","adj_t_rk.x","wab","nc_elite_sos","nc_fut_sos","nc_cur_sos","ov_elite_sos","ov_fut_sos","ov_cur_sos","rk","adj_em","adj_o.y","adj_o_rk.y","adj_d.y","adj_d_rk.y","adj_t.y","adj_t_rk.y","luck","luck_rk","sos_adj_em","sos_adj_em_rk","sos_opp_o","sos_opp_o_rk","sos_opp_d","sos_opp_d_rk","ncsos_adj_em","ncsos_adj_em_rk","win_percentage","is_ranked","is_unranked","rank"
"1","Kansas",69.4473684210526,29.3157894736842,57.7105263157895,0.508383238913243,7.13157894736842,18.6842105263158,0.387125562008002,15.3947368421053,22.6842105263158,0.679689691243259,11.8157894736842,27,38.8157894736842,17.7368421052632,7.76315789473684,4.02631578947368,13.3421052631579,17.5263157894737,81.1578947368421,22.6842105263158,57.578947368421,0.396798107680879,5.92105263157895,19.8947368421053,0.301639584207486,13.3947368421053,18.3421052631579,0.730674991058141,10.4473684210526,20.3947368421053,30.8421052631579,11.2631578947368,6.02631578947368,2.71052631578947,14.078947368421,19.3157894736842,64.6842105263158,81.1578947368421,64.6842105263158,118.734210526316,88.5868421052632,116.094736842105,57.0710526315789,19.0131578947368,36.9078947368421,40.178947368421,92.6315789473684,44.8368421052632,20.0421052631579,27.6131578947368,33.1052631578947,91.9973684210526,69.7447368421053,NA,0.965751,2,119.724,4,89.5522,6,69.4342,47,10.237144000327,19,0.5474,0.5474,28,0.6916,0.6916,3,28.38,118.9,6,90.6,6,68.4,42,0.06,38,7.75,32,108.2,28,100.5,61,-0.29,164,0.921052631578947,1,0,2
"2","Memphis",69.4,25.4571428571429,56.4,0.450291960294266,6,18.2571428571429,0.324127365349963,15.2,22.3428571428571,0.67250553916579,12.0285714285714,23.5714285714286,35.6,14.6285714285714,8.48571428571429,5.22857142857143,15.2857142857143,20.2857142857143,72.1142857142857,23.6571428571429,56.8,0.417699718139817,5.85714285714286,17.7714285714286,0.336511653649848,15.1714285714286,22.2285714285714,0.682945280510504,12.7142857142857,22.0571428571429,34.7714285714286,12.8571428571429,7.4,4.05714285714286,14.8571428571429,19.1428571428571,68.3428571428571,72.1142857142857,68.3428571428571,103.997142857143,95.8828571428571,103.22,50.2971428571429,21.86,35.5828571428571,40.5257142857143,98.0171428571429,47.0457142857143,21.1228571428571,34.2828571428571,40.1028571428571,65.8228571428571,69.1371428571429,NA,0.705934,89,103.461,134,95.8752,59,69.1158,59,-0.013665482305282,17,0.4686,0.4686,20,0.5794,0.5794,90,6.98,104.5,146,97.6,65,67.6,59,0.117,9,2.11,104,104.8,100,102.7,121,-4.74,280,0.714285714285714,0,1,0
"3","North Carolina",72.2972972972973,28.2162162162162,62.6486486486486,0.449065989637525,5.13513513513514,15.6756756756757,0.319374144789746,15.9459459459459,23.7297297297297,0.666431723987622,14.1891891891892,28.4594594594595,42.6486486486486,15.4864864864865,6.27027027027027,5.51351351351351,13.3243243243243,16.1351351351351,77.5135135135135,25.6216216216216,63.2162162162162,0.405602227202159,7.21621621621622,21.7837837837838,0.331227682024949,10.3243243243243,15.6756756756757,0.661343373288073,12.2702702702703,24.027027027027,36.2972972972973,12.8108108108108,7.51351351351351,3.08108108108108,14.2702702702703,20.1081081081081,68.7837837837838,77.5135135135135,68.7837837837838,110.862162162162,88.7918918918919,106.137837837838,48.9864864864865,18.3459459459459,36.8702702702703,38.2702702702703,94.4675675675676,46.3702702702703,19.5837837837838,29.9405405405405,25.2486486486486,86.6540540540541,72.6351351351351,NA,0.930156,11,111.601,37,89.1026,4,71.8192,17,7.432818593872,26,0.6385,0.6385,36,0.7484,0.7484,15,22.18,111.8,49,89.6,5,70.6,15,0.064,33,11.14,8,109.9,11,98.8,14,6.01,36,0.783783783783784,1,0,7
"4","UCLA",67.0294117647059,24.4117647058824,53.6470588235294,0.456090645618161,5.08823529411765,15.5588235294118,0.317728116978026,16.1470588235294,23.7647058823529,0.685686139211733,11.9117647058824,25.3823529411765,37.2941176470588,14.5,5.47058823529412,5.85294117647059,14.7647058823529,17.4705882352941,70.0588235294118,24.1470588235294,57.7941176470588,0.4220247300261,5.17647058823529,14.9117647058824,0.348017185716573,12.8235294117647,19.0588235294118,0.665484221981211,11.6470588235294,21.1176470588235,32.7647058823529,11.7941176470588,6.97058823529412,2.88235294117647,12.0882352941176,19.2352941176471,66.2941176470588,70.0588235294118,66.2941176470588,107.255882352941,92.8470588235294,103.870588235294,50.3705882352941,21.6852941176471,35.9323529411765,45.9029411764706,97.9470588235294,46.6764705882353,17.6970588235294,30.6941176470588,33.5794117647059,77.6352941176471,66.8764705882353,NA,0.846255,43,107.469,78,92.6558,27,66.588,172,1.4387575584925,22,0.5476,0.5476,29,0.6845,0.6845,52,13.57,108.7,80,95.1,36,65.5,163,0.033,95,6.92,46,107.3,38,100.4,56,0.26,153,0.676470588235294,0,1,0
"5","Bradley",65.6129032258064,23.3548387096774,54.7741935483871,0.427662557658344,5.03225806451613,14.8064516129032,0.336835361846597,13.0967741935484,18.0645161290323,0.712792644611795,9.09677419354839,23.5806451612903,32.6774193548387,11.6451612903226,6.16129032258065,2.51612903225806,12.0967741935484,18.3870967741935,64.8387096774194,23.1935483870968,53.5483870967742,0.434289182418275,6.87096774193548,20.3225806451613,0.328510459606163,14.7741935483871,20.4838709677419,0.734401598322393,10.0322580645161,25.0967741935484,35.1290322580645,15,5.51612903225806,3,12.741935483871,17.7741935483871,68.0322580645161,64.8387096774194,68.0322580645161,99.4612903225806,101.974193548387,98.2225806451613,47.3903225806452,18.0806451612903,26.4870967741935,33.5129032258065,103.354838709677,49.9064516129032,19.1258064516129,29.6258064516129,39.1451612903226,44.0838709677419,65.9,NA,0.462118,180,100.371,199,101.704,164,66.7908,166,-12.09499221874,16,0.4492,0.4492,19,0.5557,0.5557,193,-2.45,101.3,211,103.7,180,65.7,152,-0.033,266,0.67,139,103.5,154,102.9,129,-4.11,268,0.375,0,1,0
"6","Tulsa",66.875,23.53125,53.65625,0.440885799987039,6.6875,19.15625,0.342830917774454,16.71875,23.84375,0.698937592999268,11.4375,25.5625,37,11.40625,4.4375,3.71875,13.78125,19.875,70.46875,22.96875,54.34375,0.426229331113541,5.625,16.84375,0.340386625073326,16.09375,22.21875,0.726429520584013,9.34375,22.09375,31.4375,11.3125,6.34375,3.21875,11.78125,20.34375,67.65625,70.46875,67.65625,105.934375,98.65625,104.528125,50.38125,20.471875,33.625,45.7,100.74375,47.89375,17.321875,26.540625,42.09375,65.275,66.325,NA,0.693886,93,105.847,100,98.5766,105,67.1607,144,-5.0379964821135,17,0.5702,0.5702,18,0.5892,0.5892,91,6.92,107.1,98,100.2,106,65.7,153,0,182,2.45,97,104.9,99,102.4,110,1.44,112,0.59375,0,1,0
"7","Massachusetts",68.1034482758621,22.9655172413793,57.8620689655172,0.397876040351329,5.48275862068965,19.1724137931034,0.279893287408965,14.2758620689655,21.5862068965517,0.654840585995519,13.2068965517241,24.4137931034483,37.6206896551724,11.1724137931034,6.31034482758621,3.86206896551724,13.7586206896552,20.9310344827586,65.6896551724138,22.6896551724138,56.1034482758621,0.405351375797604,7.06896551724138,21.448275862069,0.32662187292284,15.9310344827586,23.448275862069,0.681215536753627,12.448275862069,24.7241379310345,37.1724137931034,13.5172413793103,6.41379310344828,4.41379310344828,13.6206896551724,19.0689655172414,68.3793103448276,65.6896551724138,68.3793103448276,97.4172413793103,97.4793103448276,96.1793103448276,44.5620689655172,20.0689655172414,34.8137931034483,38.2310344827586,99.5896551724138,46.8827586206897,19.5620689655172,33.5103448275862,42.5793103448276,51.0586206896552,68.2689655172414,NA,0.468957,177,96.6122,259,97.6624,89,68.1406,95,-8.733844944742,12,0.5021,0.5021,15,0.5549,0.5549,180,-1.32,98.4,263,99.7,95,66.5,105,0.044,69,0.94,132,104.2,124,103.3,152,-1.9,207,0.5,0,1,0
"8","Ohio St.",63.7837837837838,27.4864864864865,55.6486486486486,0.495978262338561,7.7027027027027,18.2162162162162,0.41914902838491,14.4594594594595,20.6216216216216,0.68740434137479,11.3243243243243,23.1891891891892,34.5135135135135,15.8648648648649,7.10810810810811,3.18918918918919,10.1351351351351,14.027027027027,77.1351351351351,22.6486486486486,53.4054054054054,0.427757068014818,6.27027027027027,18.4594594594595,0.335783405423098,8.10810810810811,11,0.718268368268368,9.21621621621622,20.4054054054054,29.6216216216216,11.4594594594595,4.05405405405405,3.21621621621622,14.9189189189189,18.7297297297297,59.6756756756757,77.1351351351351,59.6756756756757,123.467567567568,88.727027027027,119.92972972973,56.6378378378378,15.672972972973,34.2864864864865,38.7621621621622,93.6972972972973,48.6837837837838,22.9081081081081,28.6135135135135,21.1837837837838,95.5972972972973,64.1189189189189,NA,0.976933,1,124.94,1,90.2056,10,65.1768,246,11.961611437738,15,0.4703,0.4703,33,0.7087,0.7087,1,33.47,125,1,91.5,12,63.8,250,0.031,103,8.82,26,108.9,17,100,45,-4.08,266,0.918918918918919,1,0,1
"9","Mississippi",67.3235294117647,25.5294117647059,57.7647058823529,0.447055199242004,7.64705882352941,21.7647058823529,0.350740826120593,15.2058823529412,20.1176470588235,0.752683043624806,12.2941176470588,23.8529411764706,36.1470588235294,12.2058823529412,5.29411764705882,5.29411764705882,12.7941176470588,18.7647058823529,73.9117647058823,23.6176470588235,55.5588235294118,0.426694129019796,6.23529411764706,17.8529411764706,0.349265889689151,15.6470588235294,21.7647058823529,0.702833113541298,11.1176470588235,22.5294117647059,33.6470588235294,14.1176470588235,5.97058823529412,3.38235294117647,12.9705882352941,17.9117647058824,69.1176470588235,73.9117647058823,69.1176470588235,111.782352941176,101.008823529412,109.291176470588,51.5058823529412,18.8705882352941,35.5441176470588,36.3205882352941,102.176470588235,48.3441176470588,18.9882352941176,31.4764705882353,39.9088235294118,68.9852941176471,67.55,NA,0.760185,72,111.521,38,100.876,145,67.5149,129,-3.270121097005,13,0.4954,0.4954,23,0.612,0.612,76,9.91,113,36,103.1,162,66,138,-0.042,283,3.13,89,104.1,127,101,74,-2.6,222,0.588235294117647,0,1,0
"10","Florida",64.8378378378378,26.1621621621622,56.2972972972973,0.464929141247573,6.2972972972973,17.8648648648649,0.353770565010974,13.4594594594595,20.1081081081081,0.659283227049463,12.6216216216216,24.7837837837838,37.4054054054054,14.0810810810811,5.97297297297297,3.54054054054054,12.2162162162162,14.7297297297297,72.0810810810811,23.5675675675676,56.0810810810811,0.42098388307947,5.78378378378378,18.6216216216216,0.316236195591525,10.4594594594595,15.5675675675676,0.663092254932283,10.6216216216216,21.2972972972973,31.9189189189189,11.3783783783784,6.13513513513514,3.16216216216216,12.4594594594595,18.2432432432432,63.3783783783784,72.0810810810811,63.3783783783784,114.010810810811,93.5378378378378,109.886486486486,52.0864864864865,18.7594594594595,36.8783783783784,36.2594594594595,96.8027027027027,47.2486486486486,19.0216216216216,29.6378378378378,27.9783783783784,83.3054054054054,63.8351351351351,NA,0.913298,17,115.195,17,93.8667,41,63.8692,295,5.256727062401,22,0.5512,0.5512,30,0.6893,0.6893,17,20.61,115.8,20,95.2,38,62.5,300,0.038,84,7.73,33,106.8,47,99.1,19,1.55,110,0.783783783783784,1,0,15
