"","team","average_ pos","average_ fgm","average_ fga","average_ fg_pct","average_ tpm","average_ tpa","average_ tp_pct","average_ ftm","average_ fta","average_ ft_pct","average_ oreb","average_ dreb","average_ reb","average_ ast","average_ stl","average_ blk","average_ to","average_ pf","average_ pts","average_ opp_fgm","average_ opp_fga","average_ opp_fg_pct","average_ opp_tpm","average_ opp_tpa","average_ opp_tp_pct","average_ opp_ftm","average_ opp_fta","average_ opp_ft_pct","average_ opp_oreb","average_ opp_dreb","average_ opp_reb","average_ opp_ast","average_ opp_stl","average_ opp_blk","average_ opp_to","average_ opp_pf","average_ opp_pts","average_ pts_scored","average_ pts_allowed","average_ adj_o","average_ adj_d","average_ off_ppp","average_ off_efg","average_ off_to","average_ off_or","average_ off_ftr","average_ def_ppp","average_ def_efg","average_ def_to","average_ def_or","average_ def_ftr","average_ game_score","average_ tempo","average_ avg_marg","barthag","barthag_rk","adj_o.x","adj_o_rk.x","adj_d.x","adj_d_rk.x","adj_t.x","adj_t_rk.x","wab","nc_elite_sos","nc_fut_sos","nc_cur_sos","ov_elite_sos","ov_fut_sos","ov_cur_sos","rk","adj_em","adj_o.y","adj_o_rk.y","adj_d.y","adj_d_rk.y","adj_t.y","adj_t_rk.y","luck","luck_rk","sos_adj_em","sos_adj_em_rk","sos_opp_o","sos_opp_o_rk","sos_opp_d","sos_opp_d_rk","ncsos_adj_em","ncsos_adj_em_rk","win_percentage","is_ranked","is_unranked","rank"
"11","Davidson",66.6536290322581,24.5806451612903,55.5806451612903,0.444776345836713,6.48387096774194,20.3225806451613,0.317177381691993,13.6774193548387,18.2258064516129,0.759070401245758,8.29032258064516,24.3225806451613,32.6129032258064,13.0645161290323,5.25806451612903,1.29032258064516,10.7741935483871,15.0645161290323,69.3225806451613,25.5483870967742,57.1612903225806,0.449559235370501,6.93548387096774,21.0322580645161,0.328105379253359,10.7741935483871,15.2903225806452,0.691541690621637,9.35483870967742,25.0645161290323,34.4193548387097,12.5806451612903,5.96774193548387,3.87096774193548,11.5161290322581,17.7741935483871,68.8064516129032,69.3225806451613,68.8064516129032,105.651612903226,103.006451612903,103.896774193548,50.3032258064516,16.041935483871,24.6322580645161,33.9935483870968,103.196774193548,51.1193548387097,17.2032258064516,26.8290322580645,27.4935483870968,55.0774193548387,65.8354838709677,NA,0.586741,130,106.974,124,103.763,167,65.1551,284,-8.4277247823549,14,0.4435,0.4435,16,0.5243,0.5243,140,2.42,107.2,131,104.8,170,65,294,-0.034,269,0.88,127,104.7,163,103.8,110,-1.65,207,0.5,0,1,0
"12","Texas",70.8098684210526,28.5,60.2368421052632,0.472311699835507,7.21052631578947,20.7894736842105,0.341173875643167,13.7631578947368,18.3947368421053,0.739550105261764,9.63157894736842,24.4473684210526,34.0789473684211,16.1578947368421,7.86842105263158,3.55263157894737,11.5526315789474,17.4473684210526,77.9736842105263,23.8421052631579,56.0789473684211,0.425380974074327,6.31578947368421,19.5,0.321576125748944,13.8421052631579,18.921052631579,0.725922084480981,10,24.3947368421053,34.3947368421053,11.0789473684211,5.78947368421053,3.1578947368421,15.6578947368421,17.4473684210526,67.8421052631579,77.9736842105263,67.8421052631579,114.921052631579,90.8894736842105,110.073684210526,53.2105263157895,16.3052631578947,28.1657894736842,31.3315789473684,95.5052631578947,48.2,22.1315789473684,28.871052631579,34.3052631578947,87.7894736842105,70.1,NA,0.93709,6,116.056,16,91.7615,10,68.4842,115,7.5330586070922,20,0.5248,0.5248,35,0.7435,0.7435,5,24.43,116.5,15,92.1,13,68.8,98,0.017,140,11.91,7,111.1,3,99.2,12,-0.76,183,0.763157894736842,1,0,5
"13","Xavier",72.2277027027027,29.972972972973,60.972972972973,0.492950978428657,7.4054054054054,19,0.389162975429297,13.5945945945946,19.1351351351351,0.707732443285681,10.2702702702703,27.4594594594595,37.7297297297297,19.0540540540541,6.37837837837838,3.24324324324324,12.4054054054054,16.0540540540541,80.945945945946,27.3513513513514,61.7567567567568,0.444727477391263,7.4054054054054,20.6756756756757,0.364136965428857,11.972972972973,16.7027027027027,0.729749597245054,9.16216216216216,23.1081081081081,32.2702702702703,14.6486486486486,6.97297297297297,3.86486486486486,11.7297297297297,17.6756756756757,74.0810810810811,80.945945945946,74.0810810810811,117.348648648649,97.8297297297297,111.937837837838,55.3972972972973,17.1918918918919,30.4,31.9945945945946,102.748648648649,50.472972972973,16.1810810810811,24.5243243243243,27.4054054054054,81.0837837837838,72.027027027027,NA,0.889041,20,118.01,9,98.4761,74,70.475,33,5.3587434044862,24,0.577,0.577,32,0.7093,0.7093,15,19.95,118.5,8,98.6,64,70.5,33,0.005,175,10.42,16,110.3,13,99.9,27,3.4,70,0.72972972972973,1,0,13
"14","Louisville",67.028125,22.375,53.125,0.421200916259908,6.25,19,0.317686248865822,12.9375,17.46875,0.731718145437375,9.1875,23.03125,32.21875,9.34375,4.53125,2.8125,14.9375,16.46875,63.9375,27.40625,58.1875,0.473802488095337,8.125,23.09375,0.34801064052211,12.84375,17.78125,0.715947161581316,9.90625,23.375,33.28125,15.375,7,3.5,10.15625,16.75,75.78125,63.9375,75.78125,99.35625,108.24375,95.603125,47.953125,22.2,28.0125,33.946875,113.428125,54.459375,14.9875,30.140625,31.45625,31.834375,67.028125,NA,0.291525,263,101.245,235,109.372,286,66.4519,215,-16.824278451665,21,0.5673,0.5673,25,0.6594,0.6594,290,-9.85,101.5,251,111.3,312,66.4,218,-0.035,270,6.19,70,108.5,55,102.3,75,1.57,107,0.125,0,1,0
"15","Villanova",65.2297794117647,23.7352941176471,54.5,0.43856186718336,8.70588235294118,26.0294117647059,0.339022951428122,13.4117647058824,16.3529411764706,0.82385058465192,7.23529411764706,24.4705882352941,31.7058823529412,11.0882352941176,5.70588235294118,1.70588235294118,10.0882352941176,15.8235294117647,69.5882352941177,24.0294117647059,55.0294117647059,0.43949127448461,7.76470588235294,22.9411764705882,0.339026390421297,11.8529411764706,15.2647058823529,0.769238546422892,8.23529411764706,24.7647058823529,33,14.4411764705882,5.55882352941176,3.05882352941176,11.2941176470588,15.4117647058824,67.6764705882353,69.5882352941177,67.6764705882353,111.461764705882,99.35,106.926470588235,51.8970588235294,15.3764705882353,21.8176470588235,31.0970588235294,103.667647058824,51.0970588235294,17.35,24.7617647058824,28.2529411764706,73.4117647058823,64.9823529411765,NA,0.804729,61,112.274,43,99.266,82,63.6931,335,-2.1719198855052,22,0.6102,0.6102,32,0.7128,0.7128,51,13.7,113.4,39,99.7,78,63.8,333,-0.075,330,10.12,22,110.1,18,100,31,3.84,63,0.5,0,1,0
"16","Michigan St.",66.397794117647,25.8529411764706,57.1764705882353,0.453615667433893,7.41176470588235,18.8823529411765,0.383549906731822,11.7941176470588,15.5294117647059,0.777509726069454,9.02941176470588,26.6470588235294,35.6764705882353,14.6176470588235,4.73529411764706,2.97058823529412,10.8823529411765,16.4411764705882,70.9117647058823,24.5294117647059,57.8529411764706,0.423849480355297,7.20588235294118,22.2647058823529,0.319640513422022,11.6470588235294,16.1764705882353,0.715852852579542,8.97058823529412,23.6764705882353,32.6470588235294,13.1470588235294,5.6764705882353,3.44117647058824,9.82352941176471,16.3823529411765,67.9117647058823,70.9117647058823,67.9117647058823,112.55,95.1470588235294,106.667647058824,51.8705882352941,16.3117647058824,26.8911764705882,27.6705882352941,102.023529411765,48.5735294117647,14.7382352941176,24.6941176470588,28.4617647058824,82.8294117647059,65.3941176470588,NA,0.877126,25,114.419,24,96.443,45,64.5942,307,2.4260627137112,26,0.6349,0.6349,36,0.7742,0.7742,26,17.61,114.2,27,96.6,42,64.7,306,0.011,160,12.57,3,112.1,1,99.5,17,5.45,36,0.61764705882353,0,1,0
"17","Wisconsin",64.5657142857143,23.7428571428571,57.2857142857143,0.416210888589238,7.88571428571429,23.0571428571429,0.338272903268244,9.88571428571429,14.3142857142857,0.685756719375309,7.94285714285714,23.7714285714286,31.7142857142857,11.6,5.91428571428571,1.48571428571429,8.62857142857143,15.8285714285714,65.2571428571429,23.7428571428571,53.4571428571429,0.445707273039351,6.2,19.6,0.31616894191057,9.88571428571429,14.7142857142857,0.671207335718422,7.88571428571429,27.2,35.0857142857143,10.2285714285714,4.51428571428571,3.57142857142857,11.8,16.3428571428571,63.5714285714286,65.2571428571429,63.5714285714286,105.46,93.3714285714286,101.048571428571,48.54,13.3657142857143,22.4171428571429,25.5028571428571,98.4942857142857,50.3828571428571,18.1914285714286,24.7885714285714,28.0685714285714,74.7571428571429,63.1942857142857,NA,0.80752,59,106.478,131,93.9956,23,63.3388,343,-0.4913539731495,24,0.5477,0.5477,32,0.7292,0.7292,61,12.82,106.9,140,94.1,19,63.6,337,0.005,177,10.57,14,110.8,6,100.2,35,0.73,136,0.571428571428571,0,1,0
"18","Stanford",66.1265151515152,25.3939393939394,56.1515151515151,0.45462572920503,8.09090909090909,22.3030303030303,0.364253760723528,11.4545454545455,16.5151515151515,0.679756994888809,10.3636363636364,24.030303030303,34.3939393939394,14.8484848484848,5.6969696969697,3.21212121212121,12.5151515151515,16.8787878787879,70.3333333333333,24.4242424242424,55.1212121212121,0.442422710881805,7.96969696969697,22.4848484848485,0.355197316567581,11.5454545454545,15.7878787878788,0.726586630967008,8.6060606060606,22.8787878787879,31.4848484848485,12.5757575757576,5.93939393939394,2.72727272727273,12.0909090909091,16.2121212121212,68.3636363636364,70.3333333333333,68.3636363636364,112.121212121212,101.269696969697,106.563636363636,52.7090909090909,18.8848484848485,30.9787878787879,30.2454545454545,103.572727272727,51.4878787878788,18.1939393939394,26.0181818181818,29.2878787878788,68.8,66.1272727272727,NA,0.772201,74,114.373,26,102.854,149,65.6797,265,-6.166442692955,21,0.5305,0.5305,29,0.6672,0.6672,84,9.45,113.8,33,104.3,157,65.6,269,-0.125,362,7.59,54,107.2,92,99.6,21,-0.4,171,0.424242424242424,0,1,0
"19","Washington St.",65.0238970588235,23.9117647058824,56.4411764705882,0.426110216251929,9.11764705882353,24.4705882352941,0.363543750147478,11.4117647058824,15.9411764705882,0.706133381875937,10.8529411764706,23.9411764705882,34.7941176470588,11.8529411764706,4.88235294117647,2.70588235294118,12,16.0294117647059,68.3529411764706,24.5882352941176,55.1470588235294,0.446460004046626,5.70588235294118,17.7352941176471,0.323206730646019,10.8529411764706,15.6764705882353,0.69974581051156,8.47058823529412,23.5588235294118,32.0294117647059,11.8529411764706,5.85294117647059,2.73529411764706,10.7647058823529,16.7647058823529,65.7352941176471,68.3529411764706,65.7352941176471,110.408823529412,97.1235294117647,105.408823529412,50.7735294117647,18.4411764705882,31.4676470588235,28.5735294117647,101.097058823529,49.7970588235294,16.5529411764706,25.6764705882353,28.9529411764706,73.0558823529412,64.7794117647059,NA,0.811522,56,111.299,56,98.03,66,64.2339,323,-2.9767378854933,21,0.5931,0.5931,29,0.6789,0.6789,67,12.11,111.3,65,99.2,72,64.3,319,-0.079,337,8.25,46,108.7,48,100.4,43,4.5,51,0.5,0,1,0
"20","West Virginia",69.8647058823529,25.9411764705882,57.4411764705882,0.451740322932057,7.29411764705882,20.8235294117647,0.350873385760959,16.7941176470588,22.6176470588235,0.745175907627936,11.2647058823529,22.6176470588235,33.8823529411765,12.9705882352941,6.6764705882353,3.05882352941176,12.9411764705882,18.5882352941176,75.9705882352941,24.5294117647059,54.6176470588235,0.450535227005431,6.52941176470588,19.1764705882353,0.33308654232592,15.3529411764706,21.1470588235294,0.715712032700227,9.38235294117647,21.8529411764706,31.2352941176471,12.3529411764706,6.6764705882353,2.38235294117647,14.5882352941176,21.4705882352941,70.9411764705882,75.9705882352941,70.9411764705882,116.094117647059,96.5882352941177,108.938235294118,51.5705882352941,18.4235294117647,33.3882352941176,39.7441176470588,101.838235294118,51.0794117647059,20.8882352941176,28.9823529411765,39.6970588235294,81.8323529411765,69.6058823529412,NA,0.893292,18,117.244,14,97.4643,55,68.4236,120,1.4557898630677,21,0.5743,0.5743,36,0.7553,0.7553,19,18.82,116.9,14,98.1,58,68.5,116,-0.068,324,12.45,5,110.5,8,98.1,4,2.18,92,0.558823529411765,0,1,0
"21","Tennessee",66.103125,25.2222222222222,58.25,0.436315478460324,7.66666666666667,23.3611111111111,0.326534985431087,12.6388888888889,17.8611111111111,0.718989568883693,12.8888888888889,25.5,38.3888888888889,16.6944444444444,8.25,3.61111111111111,11.9722222222222,16.5555555555556,70.75,19.6388888888889,52.6388888888889,0.37282268961421,5.83333333333333,22,0.267231163372113,12.7777777777778,17.7777777777778,0.700622619387454,9.36111111111111,22.5,31.8611111111111,9.88888888888889,6.55555555555556,2.88888888888889,14.6666666666667,17.75,57.8888888888889,70.75,57.8888888888889,110.719444444444,85.0888888888889,107.452777777778,50.2777777777778,18.0333333333333,36.8888888888889,31.425,87.8722222222222,42.8166666666667,22.05,26.5944444444444,34.5611111111111,87.9361111111111,65.8805555555556,NA,0.940125,5,111.211,57,87.5294,1,65.1467,285,2.8098131219623,24,0.5703,0.5703,29,0.69,0.69,6,23.8,111.3,64,87.5,1,65.1,288,-0.063,317,8.69,40,109.2,40,100.5,46,2.76,86,0.694444444444444,1,0,20
"22","Western Kentucky",68.4568548387097,24.7741935483871,57.0967741935484,0.435205270789335,7.09677419354839,20.6451612903226,0.341719260033312,13.0322580645161,18.4193548387097,0.697221681268884,9.06451612903226,25.0967741935484,34.1612903225806,12.0967741935484,6,4.96774193548387,11.6774193548387,14.8387096774194,69.6774193548387,25.8709677419355,60.0967741935484,0.432380870284813,9.16129032258065,25.2903225806452,0.357064836190281,10.6774193548387,15.3548387096774,0.6880256569295,11.258064516129,25.9032258064516,37.1612903225806,13.3870967741935,6.09677419354839,2.32258064516129,12.3225806451613,16.9354838709677,71.5806451612903,69.6774193548387,71.5806451612903,102.945161290323,103.309677419355,101.648387096774,49.7193548387097,17.0193548387097,26.2774193548387,32.8451612903226,104.793548387097,50.9677419354839,17.9774193548387,31.1032258064516,26.0645161290323,50.241935483871,67.958064516129,NA,0.479015,181,103.234,190,103.99,172,67.2985,169,-7.7908247450501,8,0.3356,0.3356,17,0.52,0.52,173,-0.14,104.9,173,105.1,175,67.5,165,0.052,63,1.82,118,105.8,124,104,117,-3.94,280,0.515151515151515,0,1,0
"23","Virginia Tech",67.0893382352941,27.3823529411765,58.3235294117647,0.472499921684995,8.26470588235294,23.1176470588235,0.352917255757133,11.1176470588235,15.1176470588235,0.738750567306386,8.47058823529412,24.7941176470588,33.2647058823529,15.5,5.20588235294118,3.14705882352941,9.88235294117647,15.4705882352941,74.1470588235294,26.2352941176471,58.8235294117647,0.446208345577584,7.11764705882353,20.9411764705882,0.331069359383478,10.5,14.7941176470588,0.674704041986868,9.5,24.2352941176471,33.7352941176471,12.4411764705882,5.61764705882353,3.5,10.9117647058824,15.5882352941176,70.0882352941177,74.1470588235294,70.0882352941177,113.367647058824,100.976470588235,110.767647058824,54.4588235294118,14.6558823529412,25.35,26.7617647058824,104.435294117647,50.6941176470588,16.2441176470588,27.2676470588235,25.5588235294118,72.6794117647059,66.8735294117647,NA,0.770982,75,113.983,29,102.564,143,66.5529,210,-3.2124466131671,15,0.4616,0.4616,24,0.6329,0.6329,80,10.51,113.9,31,103.4,139,66.6,211,-0.066,320,5.17,79,107.9,72,102.8,86,-4.12,285,0.558823529411765,0,1,0
