"","team","average_ pos","average_ fgm","average_ fga","average_ fg_pct","average_ tpm","average_ tpa","average_ tp_pct","average_ ftm","average_ fta","average_ ft_pct","average_ oreb","average_ dreb","average_ reb","average_ ast","average_ stl","average_ blk","average_ to","average_ pf","average_ pts","average_ opp_fgm","average_ opp_fga","average_ opp_fg_pct","average_ opp_tpm","average_ opp_tpa","average_ opp_tp_pct","average_ opp_ftm","average_ opp_fta","average_ opp_ft_pct","average_ opp_oreb","average_ opp_dreb","average_ opp_reb","average_ opp_ast","average_ opp_stl","average_ opp_blk","average_ opp_to","average_ opp_pf","average_ opp_pts","average_ pts_scored","average_ pts_allowed","average_ adj_o","average_ adj_d","average_ off_ppp","average_ off_efg","average_ off_to","average_ off_or","average_ off_ftr","average_ def_ppp","average_ def_efg","average_ def_to","average_ def_or","average_ def_ftr","average_ game_score","average_ tempo","average_ avg_marg","barthag","barthag_rk","adj_o.x","adj_o_rk.x","adj_d.x","adj_d_rk.x","adj_t.x","adj_t_rk.x","wab","nc_elite_sos","nc_fut_sos","nc_cur_sos","ov_elite_sos","ov_fut_sos","ov_cur_sos","rk","adj_em","adj_o.y","adj_o_rk.y","adj_d.y","adj_d_rk.y","adj_t.y","adj_t_rk.y","luck","luck_rk","sos_adj_em","sos_adj_em_rk","sos_opp_o","sos_opp_o_rk","sos_opp_d","sos_opp_d_rk","ncsos_adj_em","ncsos_adj_em_rk","win_percentage","is_ranked","is_unranked","rank"
"11","Davidson",67.1644230769231,26.3846153846154,56.6923076923077,0.4690902645402,9,24,0.371441692404247,13.5384615384615,18.7692307692308,0.719302211418086,8.46153846153846,24.7692307692308,33.2307692307692,15.2307692307692,5.46153846153846,2.46153846153846,10.1538461538462,15.4615384615385,75.3076923076923,25.3076923076923,56.5384615384615,0.446775934066579,7.46153846153846,20.7692307692308,0.356177342571877,13.0769230769231,18.8461538461538,0.691947764710923,8.92307692307692,24.0769230769231,33,11.3846153846154,5.92307692307692,3.30769230769231,10.4615384615385,17.3846153846154,71.1538461538462,75.3076923076923,71.1538461538462,113.284615384615,104.715384615385,112.507692307692,54.8,15.1076923076923,25.9923076923077,34.5769230769231,105.807692307692,51.2769230769231,15.4230769230769,26.1923076923077,34.1769230769231,63.9846153846154,67.1769230769231,5.40533153846154,0.684271,99,112.941,71,105.595,163,66.5368,264,-1.08694,14,0.3879,0.3879,17,0.4998,0.4192,108,5.57,111.8,77,106.2,171,67.3,240,0.122,26,-3.88,298,104.7,268,108.6,312,-3.88,291,0.769230769230769,0,1,0
"12","Texas",68.1403846153846,30.2307692307692,58.4615384615385,0.516782365889575,8.69230769230769,20.8461538461538,0.41270990447461,15.3076923076923,21.3076923076923,0.715412964852272,9.61538461538461,27.8461538461538,37.4615384615385,15.4615384615385,6.92307692307692,4.92307692307692,8.92307692307692,15.8461538461538,84.4615384615385,22.6153846153846,57.8461538461538,0.393546672078946,6.46153846153846,20.1538461538462,0.311209244555693,10.3076923076923,16.6923076923077,0.623826850889842,10.3076923076923,21.1538461538462,31.4615384615385,11,4.92307692307692,2.30769230769231,12.9230769230769,18.1538461538462,62,84.4615384615385,62,116.253846153846,96.8307692307692,123.4,59.0384615384615,13.2846153846154,31.4461538461538,37.3615384615385,91.3692307692308,44.9076923076923,18.8076923076923,26.8538461538462,28.8461538461538,82.9538461538462,68.1461538461539,9.75187384615385,0.878455,32,115.571,40,97.309,33,67.8534,212,0.196603,13,0.3797,0.3797,34,0.672,0.3797,33,18.31,115.3,42,97,30,67.5,231,0,187,-9.45,359,101.7,354,111.2,358,-9.45,358,0.846153846153846,0,1,0
"13","Xavier",70.1169642857143,27.1428571428571,57.0714285714286,0.473492136679652,9,22.1428571428571,0.404347163304075,17.3571428571429,22.2142857142857,0.775408404307769,9,26.5,35.5,17.6428571428571,7.78571428571429,3.14285714285714,11.5714285714286,16.7857142857143,80.6428571428571,24.7142857142857,58.2857142857143,0.425015263171773,6.85714285714286,19.1428571428571,0.347621636227101,13.2142857142857,18.4285714285714,0.715765583622726,9.07142857142857,22.5,31.5714285714286,13.9285714285714,7.21428571428571,4.57142857142857,12.0714285714286,19.2142857142857,69.5,80.6428571428571,69.5,116.107142857143,100.778571428571,114.914285714286,55.1785714285714,16.5357142857143,28.4071428571429,40.8785714285714,99.2357142857143,48.3857142857143,17.25,25.6214285714286,31.8714285714286,75.4571428571429,69.55,4.53881278571429,0.817604,59,115.713,37,101.562,94,69.869,122,-0.766388,20,0.4727,0.4727,30,0.6669,0.5328,53,14.54,114.2,51,99.7,61,69.5,131,-0.07,305,1.71,109,106.3,171,104.6,73,-3.23,270,0.615384615384615,0,1,0
"14","Louisville",70.7919642857143,26,60.5,0.428187224739892,9.42857142857143,32,0.294549327400926,16.9285714285714,23.7142857142857,0.722590263682244,12.8571428571429,25.5714285714286,38.4285714285714,13.3571428571429,7.07142857142857,3,11.9285714285714,16.5714285714286,78.3571428571429,25.8571428571429,57.8571428571429,0.449936464223485,7.85714285714286,22.0714285714286,0.363806268284223,12,17.2142857142857,0.70897165372686,9.42857142857143,24.4285714285714,33.8571428571429,12.0714285714286,6.57142857142857,2.78571428571429,14.1428571428571,21.0714285714286,71.5714285714286,78.3571428571429,71.5714285714286,113.985714285714,97.3571428571429,110.421428571429,50.6,16.9357142857143,34.0928571428571,39.9785714285714,101.792857142857,51.8785714285714,19.8428571428571,25.9714285714286,30.6428571428571,76.8928571428571,70.2142857142857,2.4315255,0.850077,45,114.976,46,98.8732,62,68.8968,168,0.468312,28,0.6357,0.6357,28,0.6944,0.6849,60,13.54,114.3,50,100.7,78,69,164,0.008,174,8.68,21,111.1,14,102.4,25,5.69,40,0.615384615384615,0,1,0
"15","Villanova",63.9,27.7857142857143,57.2857142857143,0.487112451676277,10.3571428571429,25.7857142857143,0.397399014902199,12.7142857142857,15.7857142857143,0.809479246243952,11,24.5714285714286,35.5714285714286,13.7142857142857,5.64285714285714,2.64285714285714,10.1428571428571,16.4285714285714,78.6428571428571,23.5714285714286,54.4285714285714,0.433444979302023,8.5,23.2857142857143,0.360745870782744,12.0714285714286,17.9285714285714,0.639177075080796,9.21428571428571,19.4285714285714,28.6428571428571,14,5.07142857142857,2.28571428571429,10.1428571428571,15.5,67.7142857142857,78.6428571428571,67.7142857142857,123.321428571429,109.014285714286,123.442857142857,57.8285714285714,15.6785714285714,35.8142857142857,28.3642857142857,105.807142857143,51.2214285714286,15.9428571428571,26.8357142857143,32.8142857142857,72.2,63.9,4.18219642857143,0.806979,64,123.689,4,109.222,235,64.7869,337,-1.5063,16,0.4463,0.4463,28,0.6582,0.5001,54,14.51,122.2,7,107.7,195,64.6,343,-0.119,345,-2.28,245,103.9,309,106.1,157,-4.49,311,0.615384615384615,0,1,0
"16","Michigan St.",70.8201923076923,28.5384615384615,59.9230769230769,0.477872140552799,5.84615384615385,20.3076923076923,0.287469435934909,19.0769230769231,23.4615384615385,0.8109823014325,12.4615384615385,29.5384615384615,42,18.2307692307692,5.53846153846154,5.07692307692308,12.2307692307692,15.7692307692308,82,24,59.7692307692308,0.401392632988178,7.23076923076923,24.0769230769231,0.29660723623931,11.8461538461538,17.0769230769231,0.700536636566048,9.07692307692308,21.1538461538462,30.2307692307692,13.3846153846154,6.53846153846154,2.92307692307692,12,20.2307692307692,67.0769230769231,82,67.0769230769231,114.215384615385,95.1923076923077,116.107692307692,52.7769230769231,17.3307692307692,37.2769230769231,39.4615384615385,94.7538461538462,46.2153846153846,16.9076923076923,23.4384615384615,28.7384615384615,82.0230769230769,70.1307692307692,5.07054846153846,0.89293,26,115.579,39,96.112,27,69.6367,130,1.27414,17,0.5233,0.5233,34,0.7233,0.5574,20,21.96,116.4,36,94.5,15,69.1,155,-0.014,214,2.98,78,108.8,58,105.8,135,0.89,132,0.846153846153846,1,0,18
"17","Wisconsin",69.8288461538462,26.6923076923077,59.4615384615385,0.449953119003844,8.76923076923077,27,0.32942897010579,19.3076923076923,22.6923076923077,0.847642806314419,10.0769230769231,26.0769230769231,36.1538461538462,15,5.46153846153846,2.23076923076923,9.61538461538461,18.2307692307692,81.4615384615385,24.8461538461538,60.2307692307692,0.413688669087045,7.23076923076923,23.9230769230769,0.303986041501288,14,18.6923076923077,0.773690891575507,10.0769230769231,24.1538461538462,34.2307692307692,11,4.38461538461539,3.15384615384615,10.8461538461538,20.1538461538462,70.9230769230769,81.4615384615385,70.9230769230769,118.8,99.8846153846154,116.592307692308,52.5230769230769,13.7846153846154,29.0153846153846,39.2923076923077,101.492307692308,47.5384615384615,15.5230769230769,26.9230769230769,30.7846153846154,82.6230769230769,69.8384615384615,4.28927876923077,0.884735,29,120.344,11,100.799,82,68.7125,178,1.40689,22,0.5322,0.5322,35,0.7243,0.5939,32,18.67,119.3,15,100.6,77,68.6,182,-0.015,218,5.11,50,108.9,57,103.8,54,0.7,136,0.769230769230769,0,1,0
"18","Stanford",68.9019230769231,26.9230769230769,60.7692307692308,0.443813104216283,8.23076923076923,25,0.334650916989103,15.4615384615385,20.8461538461538,0.74674667036658,12.1538461538462,24.3846153846154,36.5384615384615,14.1538461538462,7.61538461538461,3.92307692307692,10.2307692307692,17.9230769230769,77.5384615384615,24.4615384615385,55.6153846153846,0.437948409303375,6.07692307692308,19.0769230769231,0.314703835895786,16.0769230769231,20.8461538461538,0.772667584150841,8.92307692307692,24.1538461538462,33.0769230769231,9.23076923076923,5.23076923076923,2.53846153846154,12.4615384615385,17.6923076923077,71.0769230769231,77.5384615384615,71.0769230769231,113.315384615385,102.692307692308,113.092307692308,51.2923076923077,14.7461538461538,33.5692307692308,34.6923076923077,103.038461538462,49.1692307692308,18.0615384615385,26.2923076923077,39.0923076923077,72.7307692307692,68.9076923076923,3.80240684615385,0.747701,85,113.621,61,103.379,121,68.1129,206,-0.945592,14,0.4604,0.4604,24,0.6167,0.5088,92,8.14,112.6,66,104.5,132,67.8,218,0.019,156,-3.33,277,104.3,286,107.6,255,-4.43,309,0.75,0,1,0
"19","Washington St.",73.0816666666667,29.3333333333333,59.2666666666667,0.497123262213187,9.2,25.4,0.35878088662731,13.0666666666667,18.7333333333333,0.679786001036001,10.3333333333333,26.9333333333333,37.2666666666667,17.4,6.26666666666667,5.46666666666667,15.3333333333333,20,80.9333333333333,26.4666666666667,62.2666666666667,0.42478130227431,6.93333333333333,23.2,0.294734635113735,13.6,20.0666666666667,0.675233212169543,11.0666666666667,21.5333333333333,32.6,12.8666666666667,7.66666666666667,3,12.2666666666667,18.2666666666667,73.4666666666667,80.9333333333333,73.4666666666667,111.613333333333,97.5866666666667,110.693333333333,57.5133333333333,20.76,32.18,31.8733333333333,100.666666666667,48.0466666666667,16.7333333333333,28.8666666666667,32.3133333333333,76.08,73.08,6.6052188,0.826016,56,112.214,74,97.9993,46,72.5783,27,0.457525,19,0.5694,0.5694,22,0.5774,0.5389,77,10.59,110.4,104,99.8,62,72.3,27,0.078,63,1.49,115,108.1,79,106.6,198,3.06,73,0.8,0,1,0
"20","West Virginia",69.4729166666667,26.5,60,0.443444586187767,10,28.5,0.345190129944713,13.1666666666667,17,0.752982498445293,9.83333333333333,26.9166666666667,36.75,14.8333333333333,7.83333333333333,5.91666666666667,11.25,16.75,76.1666666666667,21.8333333333333,58.3333333333333,0.373207821010365,6,21.0833333333333,0.277369963579974,13.9166666666667,18.5,0.758466204847784,11.6666666666667,24.9166666666667,36.5833333333333,10.0833333333333,5.58333333333333,2.75,14,14.8333333333333,63.5833333333333,76.1666666666667,63.5833333333333,112.008333333333,90.1666666666667,109.758333333333,52.6333333333333,16.1166666666667,28.1,28.5833333333333,91.0416666666667,42.425,20.175,29.8416666666667,32.2416666666667,84.2833333333333,67.4083333333333,6.47035041666667,0.882648,30,113.201,65,94.9843,18,66.1915,280,1.90783,23,0.5123,0.5123,37,0.7282,0.548,50,15.44,111.4,83,96,23,66.9,250,0.053,100,0.02,165,106,191,106,143,0.02,161,0.818181818181818,0,1,0
"21","Tennessee",66.5788461538462,28.2307692307692,57.6923076923077,0.493174508884126,8.84615384615385,24.9230769230769,0.364484979233607,14.7692307692308,19.6153846153846,0.746523512719165,11.8461538461538,27.0769230769231,38.9230769230769,16.7692307692308,8.15384615384615,5.53846153846154,10.7692307692308,14.1538461538462,80.0769230769231,19.6923076923077,56.6923076923077,0.347416798243803,6.61538461538461,26.9230769230769,0.24664652705854,10.2307692307692,14.0769230769231,0.705642963847298,10.3846153846154,19,29.3846153846154,8.46153846153846,5.76923076923077,2.07692307692308,14.2307692307692,17.3846153846154,56.2307692307692,80.0769230769231,56.2307692307692,118.284615384615,86.2,120.007692307692,57.1538461538462,16.1923076923077,37.9769230769231,34.7307692307692,84.4153846153846,40.5538461538462,21.4769230769231,27.7307692307692,25.5538461538462,95.3538461538461,66.5846153846154,10.2299961538462,0.966036,4,118.155,23,88.3117,2,66.4062,270,3.18883,19,0.522,0.522,36,0.7285,0.522,3,31.09,119.4,13,88.3,3,66.8,256,0.031,138,0.29,154,106.5,154,106.2,166,0.29,155,0.923076923076923,1,0,1
"22","Western Kentucky",77.0556818181818,26.7272727272727,62.0909090909091,0.438828448499232,7.90909090909091,23.6363636363636,0.341966625749617,16.1818181818182,22.5454545454545,0.711005204420385,8.54545454545454,30.4545454545455,39,11.1818181818182,8.27272727272727,2.90909090909091,12.7272727272727,19.8181818181818,77.5454545454545,24.3636363636364,62.5454545454545,0.389455786170854,8.36363636363636,28.2727272727273,0.290589966232629,19.5454545454545,25.7272727272727,0.770568964299372,11.4545454545455,30.4545454545455,41.9090909090909,13.7272727272727,8.09090909090909,4.45454545454545,13.8181818181818,17.4545454545455,76.6363636363636,77.5454545454545,76.6363636363636,103.809090909091,99.0272727272727,101.109090909091,50.4363636363636,16.4818181818182,20.8363636363636,37.6363636363636,98.9818181818182,45.6363636363636,17.8818181818182,27.4,41.1,62.3818181818182,76.2181818181818,0.829244545454546,0.642979,111,105.569,180,100.304,75,74.1528,11,-1.15529,18,0.4451,0.4451,16,0.5018,0.4451,116,4.29,105.2,191,100.9,80,74.1,8,0.103,40,0.59,135,105.5,217,104.9,82,0.59,141,0.692307692307692,0,1,0
"23","Virginia Tech",67.8076923076923,24.2307692307692,56.1538461538462,0.431537861576798,7.92307692307692,23.0769230769231,0.346810262084096,13.6153846153846,18.6153846153846,0.732961162768855,11.2307692307692,22.9230769230769,34.1538461538462,13.6153846153846,5.46153846153846,1.84615384615385,14.3076923076923,18.2307692307692,70,25.2307692307692,55.9230769230769,0.45077184141797,8.30769230769231,25.9230769230769,0.321008918678797,13.8461538461538,18.3076923076923,0.765843664882126,9.53846153846154,21.6923076923077,31.2307692307692,13.6923076923077,7.15384615384615,4.07692307692308,12.4615384615385,15.9230769230769,72.6153846153846,70,72.6153846153846,105.923076923077,104.992307692308,103.076923076923,50.1769230769231,20.9769230769231,33.5384615384615,33.6461538461538,107.446153846154,52.4923076923077,18.3615384615385,29.4846153846154,33.1923076923077,51.9538461538462,67.8076923076923,-0.252782230769231,0.53284,142,106.802,159,105.587,162,65.0891,327,-4.13248,17,0.4905,0.4905,24,0.6439,0.5559,148,0.42,105.7,178,105.3,147,65.2,331,-0.054,286,0.5,138,106.5,156,106,142,-1.36,210,0.416666666666667,0,1,0
